nor1_upg_db1_dal_us	2011-05-03 19:45:12	12596552
nor1_upg_db1_dal_us	2011-05-06 15:37:57	12957145
nor1_upg_db1_dal_us	2011-05-10 11:34:37	13409002
nor1_upg_db1_dal_us	2011-05-12 21:00:29	13654619
nor1_upg_db1_dal_us	2011-05-16 17:43:45	14112488
nor1_upg_db1_dal_us	2011-05-19 06:42:48	14345824
nor1_upg_db1_dal_us	2011-05-23 01:37:25	14817952
nor1_upg_db1_dal_us	2011-05-25 16:47:24	15168967
nor1_upg_db1_dal_us	2011-05-28 23:56:51	15539623
nor1_upg_db1_dal_us	2011-06-01 15:47:59	15988688
nor1_upg_db1_dal_us	2011-06-04 12:14:36	16208699
nor1_upg_db1_dal_us	2011-06-07 19:06:28	16523791
nor1_upg_db1_dal_us	2011-06-10 13:13:38	16878402
nor1_upg_db1_dal_us	2011-06-13 23:58:00	17206006
nor1_upg_db1_dal_us	2011-06-16 15:53:03	17551162
nor1_upg_db1_dal_us	2011-06-20 13:16:26	17991452
nor1_upg_db1_dal_us	2011-06-22 21:08:28	18220591
nor1_upg_db1_dal_us	2011-06-26 13:16:26	18659361
nor1_upg_db1_dal_us	2011-06-29 10:12:39	18994297
nor1_upg_db1_dal_us	2011-07-02 11:05:20	19350251
nor1_upg_db1_dal_us	2011-07-06 10:58:59	19783104
nor1_upg_db1_dal_us	2011-07-08 19:05:10	20024055
nor1_upg_db1_dal_us	2011-07-12 08:03:18	20379396
nor1_upg_db1_dal_us	2011-07-14 18:03:04	20750999
nor1_upg_db1_dal_us	2011-07-18 13:18:25	21231334
nor1_upg_db1_dal_us	2011-07-20 18:45:45	21466535
nor1_upg_db1_dal_us	2011-07-23 18:20:53	21613903
nor1_upg_db1_dal_us	2011-07-26 20:15:50	21702136
nor1_upg_db1_dal_us	2011-07-29 14:24:31	21769247
nor1_upg_db1_dal_us	2011-08-02 02:06:02	21819183
nor1_upg_db1_dal_us	2011-08-04 17:09:19	21885104
nor1_upg_db1_dal_us	2011-08-08 13:05:28	21956369
nor1_upg_db1_dal_us	2011-08-10 19:50:53	21998911
nor1_upg_db1_dal_us	2011-08-14 02:32:03	22066315
nor1_upg_db1_dal_us	2011-08-17 03:16:34	22791459
nor1_upg_db1_dal_us	2011-08-19 19:51:12	22947086
nor1_upg_db1_dal_us	2011-08-23 15:03:51	23350203
nor1_upg_db1_dal_us	2011-08-26 04:45:56	23554120
nor1_upg_db1_dal_us	2011-08-29 21:05:54	23938867
nor1_upg_db1_dal_us	2011-09-01 15:12:28	24231991
nor1_upg_db1_dal_us	2011-09-05 14:45:15	24583369
nor1_upg_db1_dal_us	2011-09-07 22:46:30	24754456
nor1_upg_db1_dal_us	2011-09-11 01:06:30	25022828
nor1_upg_db1_dal_us	2011-09-13 21:37:15	25261444
nor1_upg_db1_dal_us	2011-09-16 13:42:27	25458368
nor1_upg_db1_dal_us	2011-09-19 21:56:08	25586013
nor1_upg_db1_dal_us	2011-09-22 13:39:08	25736349
nor1_upg_db1_dal_us	2011-09-26 08:09:21	25870594
nor1_upg_db1_dal_us	2011-09-28 14:49:14	26004318
nor1_upg_db1_dal_us	2011-09-30 23:47:18	26145744
nor1_upg_db1_dal_us	2011-10-04 15:53:21	26399302
nor1_upg_db1_dal_us	2011-10-06 21:20:41	26550868
nor1_upg_db1_dal_us	2011-10-10 15:29:07	26816753
nor1_upg_db1_dal_us	2011-10-12 17:50:38	26971208
nor1_upg_db1_dal_us	2011-10-14 23:56:37	27125810
nor1_upg_db1_dal_us	2011-10-18 14:39:06	27404581
nor1_upg_db1_dal_us	2011-10-20 20:11:19	27558189
nor1_upg_db1_dal_us	2011-10-24 15:38:05	27857223
nor1_upg_db1_dal_us	2011-10-26 21:12:45	28011784
