nor1_upg_db1_dal_us	2011-06-07 19:06:28	6094427
nor1_upg_db1_dal_us	2011-06-10 13:13:38	6125100
nor1_upg_db1_dal_us	2011-06-13 23:58:00	6155865
nor1_upg_db1_dal_us	2011-06-16 15:53:03	6183746
nor1_upg_db1_dal_us	2011-06-20 13:16:26	6216167
nor1_upg_db1_dal_us	2011-06-22 21:08:28	6243810
nor1_upg_db1_dal_us	2011-06-26 13:16:26	6277378
nor1_upg_db1_dal_us	2011-06-29 10:12:39	6308780
nor1_upg_db1_dal_us	2011-07-02 11:05:20	6340393
nor1_upg_db1_dal_us	2011-07-06 10:58:59	6373592
nor1_upg_db1_dal_us	2011-07-08 19:05:10	6405353
nor1_upg_db1_dal_us	2011-07-12 08:03:18	6444857
nor1_upg_db1_dal_us	2011-07-14 18:03:04	6481457
nor1_upg_db1_dal_us	2011-07-18 13:18:25	6532360
nor1_upg_db1_dal_us	2011-07-20 18:45:45	6572227
nor1_upg_db1_dal_us	2011-07-23 18:20:53	6613692
nor1_upg_db1_dal_us	2011-07-26 20:15:50	6655301
nor1_upg_db1_dal_us	2011-07-29 14:24:31	6699411
nor1_upg_db1_dal_us	2011-08-02 02:06:02	6750509
nor1_upg_db1_dal_us	2011-08-04 17:09:19	6791603
nor1_upg_db1_dal_us	2011-08-08 13:05:28	6842169
nor1_upg_db1_dal_us	2011-08-10 19:50:53	6882244
nor1_upg_db1_dal_us	2011-08-14 02:32:03	6929635
nor1_upg_db1_dal_us	2011-08-17 03:16:34	6975082
nor1_upg_db1_dal_us	2011-08-19 19:51:12	7016478
nor1_upg_db1_dal_us	2011-08-23 15:03:51	7065017
nor1_upg_db1_dal_us	2011-08-26 04:45:56	7106249
nor1_upg_db1_dal_us	2011-08-29 21:05:54	7152224
nor1_upg_db1_dal_us	2011-09-01 15:12:28	7193022
nor1_upg_db1_dal_us	2011-09-05 14:45:15	7239890
nor1_upg_db1_dal_us	2011-09-07 22:46:30	7278362
nor1_upg_db1_dal_us	2011-09-11 01:06:30	7320988
nor1_upg_db1_dal_us	2011-09-13 21:37:15	7360653
nor1_upg_db1_dal_us	2011-09-16 13:42:27	7398759
nor1_upg_db1_dal_us	2011-09-19 21:56:08	7442600
nor1_upg_db1_dal_us	2011-09-22 13:39:08	7479690
nor1_upg_db1_dal_us	2011-09-26 08:09:21	7525721
nor1_upg_db1_dal_us	2011-09-28 14:49:14	7559919
nor1_upg_db1_dal_us	2011-09-30 23:47:18	7596452
nor1_upg_db1_dal_us	2011-10-04 15:53:21	7639823
nor1_upg_db1_dal_us	2011-10-06 21:20:41	7676460
nor1_upg_db1_dal_us	2011-10-10 15:29:07	7720545
nor1_upg_db1_dal_us	2011-10-12 17:50:38	7754811
nor1_upg_db1_dal_us	2011-10-14 23:56:37	7788570
nor1_upg_db1_dal_us	2011-10-18 14:39:06	7829211
nor1_upg_db1_dal_us	2011-10-20 20:11:19	7857746
nor1_upg_db1_dal_us	2011-10-24 15:38:05	7889532
nor1_upg_db1_dal_us	2011-10-26 21:12:45	7916396
